년월,여객/화물,공항코드,공항명,상대공항코드,상대공항명,항공사,운항 출발,운항 도착,여객 출발,여객 도착,무임 출발,무임 도착,환승 출발,환승 도착,화물 출발,화물 도착,수하물 출발,수하물 도착,우편 출발,우편 도착,공급 출발,공급 도착,2LETTER,CARRIER,ROUTE,REGION,(총)출발 여객+환승
Aug-25,여객기,CJU,제주,KUV,군산,JNA,93,93,"14,749","13,886",176,157,0,0,0,0,"84,993","71,567",0,0,"17,534","17,534",LJ,LCC,KUV/CJU,DOM,"14,749"
Aug-25,여객기,CJU,제주,KWJ,광주,AAR,124,124,"17,888","17,371",189,194,0,0,0,0,"104,960","95,163",0,0,"21,576","21,576",OZ,OZ,KWJ/CJU,DOM,"17,888"
Aug-25,여객기,CJU,제주,KWJ,광주,JJA,62,62,"11,166","10,926",89,91,0,0,0,0,"54,428","46,804",0,0,"11,718","11,718",7C,LCC,KWJ/CJU,DOM,"11,166"
Aug-25,여객기,CJU,제주,KWJ,광주,JNA,93,93,"16,549","15,425",124,99,0,0,0,0,"83,410","68,597",0,0,"17,560","17,560",LJ,LCC,KWJ/CJU,DOM,"16,549"
Aug-25,여객기,CJU,제주,KWJ,광주,KAL,124,124,"17,284","16,071",186,185,0,0,0,0,"94,725","81,477",0,0,"20,216","20,216",KE,KE,KWJ/CJU,DOM,"17,284"
Aug-25,여객기,CJU,제주,KWJ,광주,TWB,124,124,"21,992","20,566",184,159,0,0,0,0,"114,744","99,539",0,0,"23,436","23,436",TW,LCC,KWJ/CJU,DOM,"21,992"
Aug-25,여객기,CJU,제주,PUS,김해,ABL,342,347,"62,268","62,598",598,593,0,0,"80,756","123,937","311,579","293,350",0,0,"70,078","71,457",BX,LCC,PUS/CJU,DOM,"62,268"
Aug-25,여객기,CJU,제주,PUS,김해,ESR,123,123,"19,821","19,237",135,146,0,0,0,0,"90,829","83,479",0,0,"23,061","23,061",ZE,LCC,PUS/CJU,DOM,"19,821"
Aug-25,여객기,CJU,제주,PUS,김해,JJA,207,207,"37,745","36,538",323,321,0,0,0,0,"202,708","190,732",0,0,"39,123","39,123",7C,LCC,PUS/CJU,DOM,"37,745"
Aug-25,여객기,CJU,제주,PUS,김해,JNA,155,155,"27,367","26,482",315,268,0,0,0,"30,462","154,580","136,468",0,0,"29,243","29,243",LJ,LCC,PUS/CJU,DOM,"27,367"
Aug-25,여객기,CJU,제주,PUS,김해,KAL,198,200,"32,458","29,899",326,307,0,0,"48,145","101,481","214,787","193,613",0,0,"35,652","36,013",KE,KE,PUS/CJU,DOM,"32,458"
Aug-25,여객기,CJU,제주,RSU,여수,AAR,58,58,"7,878","7,781",96,96,0,0,0,0,"41,240","36,766",0,0,"10,092","10,092",OZ,OZ,RSU/CJU,DOM,"7,878"
Aug-25,여객기,CJU,제주,RSU,여수,JNA,29,29,"5,000","5,087",53,61,0,0,0,0,"30,464","29,158",0,0,"5,481","5,481",LJ,LCC,RSU/CJU,DOM,"5,000"
Aug-25,여객기,CJU,제주,RSU,여수,KAL,29,29,"3,111","3,051",41,44,0,0,0,0,"17,150","16,069",0,0,"4,060","4,060",KE,KE,RSU/CJU,DOM,"3,111"
Aug-25,여객기,CJU,제주,TAE,대구,AAR,62,62,"7,851","7,460",83,73,0,0,0,0,"46,696","43,890",0,0,"10,788","10,788",OZ,OZ,TAE/CJU,DOM,"7,851"
Aug-25,여객기,CJU,제주,TAE,대구,JJA,62,62,"11,097","11,010",145,86,0,0,0,0,"60,771","52,251",0,0,"11,718","11,718",7C,LCC,TAE/CJU,DOM,"11,097"
Aug-25,여객기,CJU,제주,TAE,대구,JNA,155,155,"24,368","23,546",278,255,0,0,0,0,"125,112","110,301",0,0,"29,211","29,212",LJ,LCC,TAE/CJU,DOM,"24,368"
Aug-25,여객기,CJU,제주,TAE,대구,KAL,62,62,"10,299","9,060",156,162,0,0,0,0,"62,694","49,731",0,0,"11,656","11,656",KE,KE,TAE/CJU,DOM,"10,299"
Aug-25,여객기,CJU,제주,TAE,대구,TWB,227,227,"35,913","32,287",275,307,0,0,0,0,"189,966","150,589",0,0,"42,903","42,903",TW,LCC,TAE/CJU,DOM,"35,913"
Aug-25,여객기,CJU,제주,USN,울산,ABL,62,62,"6,817","6,404",79,86,0,0,0,0,"40,136","31,501",0,0,"11,160","11,160",BX,LCC,USN/CJU,DOM,"6,817"
Aug-25,여객기,CJU,제주,USN,울산,JNA,31,31,"3,961","4,406",55,75,0,0,0,0,"21,886","24,319",0,0,"5,859","5,859",LJ,LCC,USN/CJU,DOM,"3,961"
Aug-25,여객기,CJU,제주,USN,울산,KAL,31,31,"3,623","2,789",55,34,0,0,0,0,"23,546","15,713",0,0,"4,340","4,340",KE,KE,USN/CJU,DOM,"3,623"
Aug-25,여객기,CJU,제주,WJU,원주,JNA,62,62,"9,763","9,198",141,128,0,0,0,0,"55,334","49,741",0,0,"11,717","11,717",LJ,LCC,WJU/CJU,DOM,"9,763"
Aug-25,여객기,GMP,김포,CJU,제주,AAR,709,703,"141,577","141,909","1,779","1,752",0,0,"436,446","622,875","749,775","811,091",0,0,"154,285","153,096",OZ,OZ,GMP/CJU,DOM,"141,577"
Aug-25,여객기,GMP,김포,CJU,제주,ABL,97,101,"17,487","19,110",110,145,0,0,0,0,"74,497","97,204",0,0,"19,268","20,232",BX,LCC,GMP/CJU,DOM,"17,487"
Aug-25,여객기,GMP,김포,CJU,제주,ASV,124,123,"25,248","25,504",169,192,0,0,0,0,"99,805","105,726",0,0,"27,280","27,060",RS,LCC,GMP/CJU,DOM,"25,248"
Aug-25,여객기,GMP,김포,CJU,제주,ESR,470,468,"81,042","85,789",550,564,0,0,0,0,"328,706","416,485",0,0,"88,320","87,939",ZE,LCC,GMP/CJU,DOM,"81,042"
Aug-25,여객기,GMP,김포,CJU,제주,JJA,635,631,"113,164","115,584",795,837,0,0,0,0,"502,628","560,557",0,0,"120,015","119,259",7C,LCC,GMP/CJU,DOM,"113,164"
Aug-25,여객기,GMP,김포,CJU,제주,JNA,243,243,"60,254","60,825",511,528,0,0,"7,478",0,"284,306","316,911",0,0,"62,782","62,784",LJ,LCC,GMP/CJU,DOM,"60,254"
Aug-25,여객기,GMP,김포,CJU,제주,KAL,812,813,"152,424","161,014","1,938","1,910",0,0,"872,870","837,716","946,045","1,074,522",0,0,"169,870","169,876",KE,KE,GMP/CJU,DOM,"152,424"
Aug-25,여객기,GMP,김포,CJU,제주,TWB,436,434,"74,869","77,182",570,626,0,0,0,0,"331,946","384,879",0,0,"82,404","82,026",TW,LCC,GMP/CJU,DOM,"74,869"
Aug-25,여객기,GMP,김포,HIN,사천,JNA,62,62,"6,942","7,378",78,103,0,0,0,0,"15,953","18,725",0,0,"11,717","11,717",LJ,LCC,GMP/HIN,DOM,"6,942"
Aug-25,여객기,GMP,김포,KPO,포항 경주,JNA,31,30,"2,329","2,280",34,40,0,0,0,0,"4,867","5,308",0,0,"5,859","5,670",LJ,LCC,GMP/KPO,DOM,"2,329"
Aug-25,여객기,GMP,김포,KWJ,광주,AAR,62,62,"6,129","6,790",80,88,0,0,0,0,"19,347","20,781",0,0,"10,788","10,788",OZ,OZ,GMP/KWJ,DOM,"6,129"
Aug-25,여객기,GMP,김포,PUS,김해,ABL,196,192,"31,972","31,753",209,224,0,0,"27,526","29,412","86,297","83,144",0,0,"38,384","37,340",BX,LCC,GMP/PUS,DOM,"31,972"
Aug-25,여객기,GMP,김포,PUS,김해,ESR,18,18,"2,936","3,119",23,19,0,0,0,0,"6,398","8,511",0,0,"3,363","3,363",ZE,LCC,GMP/PUS,DOM,"2,936"
Aug-25,여객기,GMP,김포,PUS,김해,JJA,44,43,"7,595","6,908",25,28,0,0,0,0,"17,233","12,927",0,0,"8,316","8,127",7C,LCC,GMP/PUS,DOM,"7,595"
Aug-25,여객기,GMP,김포,PUS,김해,JNA,55,56,"9,019","8,712",35,26,0,0,0,0,"22,836","17,684",0,0,"10,395","10,584",LJ,LCC,GMP/PUS,DOM,"9,019"
Aug-25,여객기,GMP,김포,PUS,김해,KAL,187,187,"23,718","24,106",149,182,0,0,"56,952","57,215","93,535","97,557",0,0,"27,590","27,590",KE,KE,GMP/PUS,DOM,"23,718"
Aug-25,여객기,GMP,김포,PUS,김해,TWB,82,83,"13,564","13,617",68,80,0,0,0,0,"33,112","34,189",0,0,"15,498","15,687",TW,LCC,GMP/PUS,DOM,"13,564"
Aug-25,여객기,GMP,김포,RSU,여수,AAR,59,59,"6,594","7,194",78,64,0,0,0,0,"23,123","26,459",0,0,"10,896","10,896",OZ,OZ,GMP/RSU,DOM,"6,594"
Aug-25,여객기,GMP,김포,RSU,여수,JNA,29,29,"2,885","3,328",17,35,0,0,0,0,"5,550","7,935",0,0,"5,481","5,481",LJ,LCC,GMP/RSU,DOM,"2,885"
Aug-25,여객기,GMP,김포,TAE,대구,KAL,1,,132,,0,,0,,0,,22,,0,,158,,KE,KE,GMP/TAE,DOM,132
Aug-25,여객기,GMP,김포,USN,울산,JNA,30,30,"4,502","5,234",71,81,0,0,0,0,"14,346","15,659",0,0,"5,670","5,670",LJ,LCC,GMP/USN,DOM,"4,502"
Aug-25,여객기,GMP,김포,USN,울산,KAL,61,61,"5,990","6,121",43,61,0,0,"4,127",0,"19,808","20,305",0,0,"8,540","8,540",KE,KE,GMP/USN,DOM,"5,990"
